image,bounding_boxes,class_ids,confidences,zs_results,zs_p_results,ocr_predictions
lp_train_041.jpg,[],[],[],"[{'white': 0.8558149933815002, 'red': 0.14033904671669006, 'License Plate': 0.003845970146358013, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmp_6ujy4gf.jpg'}]",[],[]
lp_train_042.jpg,[],[],[],"[{'License Plate': 0.889388918876648, 'white': 0.07933760434389114, 'red': 0.031273454427719116, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmp_uks4v1e.jpg'}]","[{'index': 0, 'License Plate': 0.8893889189, 'white': 0.0793376043, 'red': 0.031273454400000004, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmp_uks4v1e.jpg'}]",[]
lp_train_043.jpg,[],[],[],"[{'white': 0.8945690989494324, 'License Plate': 0.07990951091051102, 'red': 0.025521427392959595, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmp7_2lt1lp.jpg'}]",[],[]
lp_train_046.jpg,"[[908.2716674804688, 580.6836547851562, 983.9313354492188, 610.5863037109375], [906.8203125, 578.4957275390625, 986.5882568359375, 614.7286987304688]]","[0, 0]","[0.6280627846717834, 0.5546389818191528]","[{'white': 0.896228551864624, 'red': 0.0844598338007927, 'License Plate': 0.019311588257551193, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmp__taop_o.jpg'}]",[],"[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmp__taop_o.jpg'}], [{'ocr_bbox': [2, 5, 78, 32], 'ocr_bbox_norm': [0.025, 0.1388888888888889, 0.975, 0.8888888888888888], 'ocr_confidence': [0.9999203681945801, 0.9995736479759216, 0.9999377727508545, 0.9997627139091492, 0.9998761415481567, 0.9998143315315247, 0.9999054670333862, 0.9999970197677612, 0.999998927116394, 0.9999992847442627], 'ocr_label': 'License Plate', 'ocr_text': 'Y303LET', 'ocr_region': 'United Kingdom', 'ocr_region_confidence': 0.9999960660934448, 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmp__taop_o.jpg'}]]"
lp_train_047.jpg,[],[],[],"[{'License Plate': 0.8835495114326477, 'white': 0.10487402975559235, 'red': 0.011576518416404724, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpvwuox2sp.jpg'}]","[{'index': 0, 'License Plate': 0.8835495114, 'white': 0.1048740298, 'red': 0.011576518400000001, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpvwuox2sp.jpg'}]",[]
lp_train_048.jpg,"[[773.7198486328125, 559.3865356445312, 816.8353881835938, 580.8112182617188]]",[0],[0.7014415860176086],"[{'red': 0.533023476600647, 'white': 0.4623398184776306, 'License Plate': 0.004636684432625771, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpy2nocy83.jpg'}]",[],"[[{'ocr_bbox': [3, 1, 42, 19], 'ocr_bbox_norm': [0.06976744186046512, 0.047619047619047616, 0.9767441860465116, 0.9047619047619048], 'ocr_confidence': [0.9999203681945801, 0.9999071359634399, 0.9999253749847412, 0.9996453523635864, 0.9992778897285461, 0.9986972212791443, 0.9999237060546875, 0.9999891519546509, 0.9999960660934448, 0.9999973773956299], 'ocr_label': 'License Plate', 'ocr_text': 'HE06MAY', 'ocr_region': 'United Kingdom', 'ocr_region_confidence': 0.9989749193191528, 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpy2nocy83.jpg'}]]"
lp_train_5823.jpg,"[[175.3146514892578, 133.01296997070312, 238.5774688720703, 187.531005859375]]",[0],[0.9131985306739807],"[{'License Plate': 0.9065762162208557, 'white': 0.04737890511751175, 'red': 0.04604487493634224, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmptgio4pym.jpg'}]","[{'index': 0, 'License Plate': 0.9065762162000001, 'white': 0.0473789051, 'red': 0.046044874900000005, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmptgio4pym.jpg'}]","[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmptgio4pym.jpg'}]]"
lp_train_5824.jpg,"[[175.3760528564453, 87.06092834472656, 257.3613586425781, 155.64300537109375]]",[0],[0.8653203248977661],"[{'License Plate': 0.9711554646492004, 'white': 0.025218386203050613, 'red': 0.0036261093337088823, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpmrfuh2ni.jpg'}]","[{'index': 0, 'License Plate': 0.9711554646, 'white': 0.0252183862, 'red': 0.0036261093000000003, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpmrfuh2ni.jpg'}]","[[{'ocr_bbox': [2, 0, 82, 62], 'ocr_bbox_norm': [0.024390243902439025, 0.0, 1.0, 0.9117647058823529], 'ocr_confidence': [0.9998472929000854, 0.9999074935913086, 0.9983571171760559, 0.99941086769104, 0.999835729598999, 0.9998428821563721, 0.9998260140419006, 0.9998949766159058, 0.9999505281448364, 0.9999125003814697], 'ocr_label': 'License Plate', 'ocr_text': '59U135226', 'ocr_region': 'Vietnam', 'ocr_region_confidence': 0.9999927282333374, 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpmrfuh2ni.jpg'}]]"
lp_train_5825.jpg,"[[213.24314880371094, 115.2886734008789, 284.00738525390625, 166.7957000732422]]",[0],[0.8770492672920227],"[{'License Plate': 0.8625498414039612, 'white': 0.1260606199502945, 'red': 0.011389491148293018, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpl9ytf3fi.jpg'}]","[{'index': 0, 'License Plate': 0.8625498414, 'white': 0.12606062, 'red': 0.011389491100000001, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpl9ytf3fi.jpg'}]","[[{'ocr_bbox': [6, 6, 69, 49], 'ocr_bbox_norm': [0.08450704225352113, 0.11764705882352941, 0.971830985915493, 0.9607843137254902], 'ocr_confidence': [0.9997928738594055, 0.9961613416671753, 0.9999494552612305, 0.9992461204528809, 0.9996115565299988, 0.9998134970664978, 0.9999549388885498, 0.9994199275970459, 0.9998422861099243, 0.9997263550758362], 'ocr_label': 'License Plate', 'ocr_text': '72C136087', 'ocr_region': 'Vietnam', 'ocr_region_confidence': 0.9999885559082031, 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpl9ytf3fi.jpg'}]]"
lp_train_001.jpg,"[[468.54046630859375, 601.0386352539062, 511.83502197265625, 625.4542236328125]]",[0],[0.7069069743156433],"[{'white': 0.8591451048851013, 'red': 0.13875091075897217, 'License Plate': 0.002103982260450721, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmp2n_5sxz_.jpg'}]","[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmp2n_5sxz_.jpg'}]]"
lp_train_002.jpg,"[[182.25759887695312, 590.7579345703125, 316.881103515625, 654.5960693359375]]",[0],[0.8758500218391418],"[{'white': 0.668918788433075, 'License Plate': 0.2752026319503784, 'red': 0.05587860941886902, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpg6ri2j48.jpg'}]","[[{'ocr_bbox': [0, 5, 132, 60], 'ocr_bbox_norm': [0.0, 0.078125, 0.9850746268656716, 0.9375], 'ocr_confidence': [0.9999703168869019, 0.9985699653625488, 0.9993058443069458, 0.9997115731239319, 0.9998289346694946, 0.9994518160820007, 0.9997013211250305, 0.9999833106994629, 0.999994158744812, 0.9999934434890747], 'ocr_label': 'License Plate', 'ocr_text': 'SF7533', 'ocr_region': 'New Zealand', 'ocr_region_confidence': 0.9833275675773621, 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpg6ri2j48.jpg'}]]"
lp_train_006.jpg,"[[258.1083679199219, 590.1467895507812, 317.64532470703125, 608.1477661132812]]",[0],[0.6769605875015259],"[{'white': 0.7177742123603821, 'red': 0.26346176862716675, 'License Plate': 0.018764076754450798, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpak4xqjoo.jpg'}]","[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpak4xqjoo.jpg'}]]"
lp_train_007.jpg,"[[241.10263061523438, 774.1197509765625, 443.977783203125, 833.5941162109375]]",[0],[0.8401708602905273],"[{'white': 0.6231157779693604, 'License Plate': 0.3254067897796631, 'red': 0.051477402448654175, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpjx_7ac7m.jpg'}]","[[{'ocr_bbox': [2, 5, 200, 58], 'ocr_bbox_norm': [0.009900990099009901, 0.0847457627118644, 0.9900990099009901, 0.9830508474576272], 'ocr_confidence': [0.9999910593032837, 0.99998939037323, 0.9999890327453613, 0.9999840259552002, 0.9999531507492065, 0.9999643564224243, 0.9999927282333374, 0.9999992847442627, 0.9999997615814209, 0.9999998807907104], 'ocr_label': 'License Plate', 'ocr_text': '296MJR', 'ocr_region': 'Estonia', 'ocr_region_confidence': 0.9999979734420776, 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpjx_7ac7m.jpg'}]]"
lp_test_005.jpg,"[[196.64242553710938, 484.7919921875, 301.78167724609375, 548.326416015625]]",[0],[0.8145390748977661],"[{'white': 0.6340057253837585, 'red': 0.2184513658285141, 'License Plate': 0.14754287898540497, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpcghcwpfu.jpg'}]","[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpcghcwpfu.jpg'}]]"
lp_test_005.jpg,"[[196.64242553710938, 484.7919921875, 301.78167724609375, 548.326416015625]]",[0],[0.8145390748977661],"[{'white': 0.6340057253837585, 'red': 0.2184513658285141, 'License Plate': 0.14754287898540497, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmptiawscl9.jpg'}]","[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmptiawscl9.jpg'}]]"
lp_test_005.jpg,"[[196.64242553710938, 484.7919921875, 301.78167724609375, 548.326416015625]]",[0],[0.8145390748977661],"[{'white': 0.6340057253837585, 'red': 0.2184513658285141, 'License Plate': 0.14754287898540497, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmps_33_c_0.jpg'}]","[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmps_33_c_0.jpg'}]]"
lp_test_005.jpg,"[[196.64242553710938, 484.7919921875, 301.78167724609375, 548.326416015625]]",[0],[0.8145390748977661],"[{'white': 0.6340057253837585, 'red': 0.2184513658285141, 'License Plate': 0.14754287898540497, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpra7q5e_8.jpg'}]","[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpra7q5e_8.jpg'}]]"
lp_test_005.jpg,"[[196.64242553710938, 484.7919921875, 301.78167724609375, 548.326416015625]]",[0],[0.8145390748977661],"[{'white': 0.6340057253837585, 'red': 0.2184513658285141, 'License Plate': 0.14754287898540497, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpl7rfzs_2.jpg'}]","[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpl7rfzs_2.jpg'}]]"
lp_test_004.jpg,"[[19.2266788482666, 433.70123291015625, 103.3620376586914, 489.41015625]]",[0],[0.8011806607246399],"[{'License Plate': 0.7325650453567505, 'white': 0.225625142455101, 'red': 0.04180983826518059, 'fn': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpi6d65rkv.jpg'}]","[[{'ocr_bbox': 'NA', 'ocr_bbox_norm': 'NA', 'ocr_confidence': 'NA', 'ocr_label': 'NA', 'ocr_text': 'NA', 'ocr_region': 'NA', 'ocr_region_confidence': 'NA', 'file_name': 'C:\\Users\\INSTAL~1\\AppData\\Local\\Temp\\tmpi6d65rkv.jpg'}]]"
